Table S7. Host predicted by homology match.															
Qry Seqence ID	Salmonella Genome ID	E-value	Identity	Bitscore	Qry Alignment Len	Sub Alignment Len									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005916585.1.fna	0	88.136	3308	2779	2787									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005916585.1.fna	0	88.136	3308	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005918885.1.fna	0	75.436	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005918885.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005920165.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005920165.1.fna	0	87.647	3253	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005920165.1.fna	0	87.785	3275	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005922905.1.fna	0	75.62	1489	3139	3134									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005922905.1.fna	0	80.704	2671	3449	3455									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005922905.1.fna	0	87.86	3286	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005922905.1.fna	0	87.999	3308	2797	2805									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005922905.1.fna	0	87.999	3308	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005930995.1.fna	0	86.521	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931155.1.fna	0	75.459	1435	3107	3101									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931155.1.fna	0	86.338	3201	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931175.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931175.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931175.1.fna	0	87.751	3247	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931175.1.fna	0	87.89	3269	2779	2788									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931195.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931215.1.fna	0	75.443	1435	3107	3101									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931215.1.fna	0	86.527	3234	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931215.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931215.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931235.1.fna	0	88.849	3415	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931235.1.fna	0	89.029	3443	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005931235.1.fna	0	89.029	3443	2779	2778									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931255.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931395.1.fna	0	75.32	1435	3149	3143									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931415.1.fna	0	80.548	2643	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931435.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931555.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931555.1.fna	0	86.492	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931555.1.fna	0	87.782	3253	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931555.1.fna	0	87.921	3275	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931635.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931635.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931635.1.fna	0	88.029	3291	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931655.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931695.1.fna	0	82.372	2992	3449	3455									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931735.1.fna	0	75.31	1447	3178	3169									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931735.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931735.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931735.1.fna	0	87.963	3302	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931775.1.fna	0	80.64	2660	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931795.1.fna	0	80.64	2660	3452	3458									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931835.1.fna	0	75.422	1452	3149	3143									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931835.1.fna	0	86.401	3212	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931835.1.fna	0	88.813	3410	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931835.1.fna	0	88.993	3437	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005931835.1.fna	0	88.993	3437	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005931935.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005931935.1.fna	0	86.492	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005931935.1.fna	0	86.789	3216	2891	2887									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005931935.1.fna	0	87.065	3260	2891	2887									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932015.1.fna	0	86.449	3201	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005932035.1.fna	0	88.813	3410	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005932035.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005932035.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932135.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005932135.1.fna	0	87.782	3253	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005932135.1.fna	0	87.921	3275	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932375.1.fna	0	75.443	1435	3107	3101									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005932375.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005932375.1.fna	0	87.927	3297	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932415.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932475.1.fna	0	75.485	1435	3092	3086									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932495.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932495.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932515.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932535.1.fna	0	75.478	1439	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932535.1.fna	0	86.658	3234	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932555.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932555.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005932555.1.fna	0	87.825	3280	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005932555.1.fna	0	87.963	3302	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932595.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932615.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932635.1.fna	0	79.43	2427	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932655.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005932655.1.fna	0	83.196	6512	7140	7152									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932675.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932675.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932715.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932715.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932745.1.fna	0	75.286	1400	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932745.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932775.1.fna	0	86.555	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932795.1.fna	0	75.436	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932795.1.fna	0	86.527	3234	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932835.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932835.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932855.1.fna	0	86.493	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932895.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932935.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932935.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005932955.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932955.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005932995.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005932995.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933015.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933015.1.fna	0	86.492	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005933015.1.fna	0	87.782	3253	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005933015.1.fna	0	87.921	3275	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933095.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933115.1.fna	0	75.567	1443	3079	3072									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005933115.1.fna	0	87.897	3395	2886	2894									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005933115.1.fna	0	88.099	3428	2886	2894									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005933115.1.fna	0	88.099	3428	2886	2894									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005933175.1.fna	0	87.754	3269	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005933175.1.fna	0	87.892	3291	2797	2805									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933215.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005933215.1.fna	0	87.751	3247	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005933215.1.fna	0	87.89	3269	2779	2788									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933255.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005933255.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933275.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933295.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933295.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933315.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933335.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933355.1.fna	0	75.312	1430	3149	3143									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933355.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005933355.1.fna	0	87.818	3258	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005933355.1.fna	0	87.957	3280	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933375.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933395.1.fna	0	75.301	1411	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933395.1.fna	0	86.338	3201	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933415.1.fna	0	86.619	3229	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933475.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933495.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933515.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933515.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933535.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933555.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933595.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933595.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933635.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933655.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933655.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933665.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933695.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933695.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005933695.1.fna	0	87.715	3241	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005933695.1.fna	0	87.89	3269	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933715.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933715.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933725.1.fna	0	75.443	1434	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933725.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933755.1.fna	0	75.386	1434	3121	3115									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933775.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933775.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933855.1.fna	0	75.436	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933855.1.fna	0	86.649	3234	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005933915.1.fna	0	80.548	2643	3452	3458									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005933975.1.fna	0	75.32	1435	3149	3143									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934025.1.fna	0	75.396	1430	3107	3101									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934025.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005934085.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005934085.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934245.1.fna	0	75.398	1428	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934245.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934285.1.fna	0	75.102	1397	3149	3143									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005934285.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005934285.1.fna	0	89.101	3454	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005934285.1.fna	0	89.101	3454	2779	2778									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005934305.1.fna	0	87.54	3236	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005934305.1.fna	0	87.678	3258	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934325.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934345.1.fna	0	86.521	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934365.1.fna	0	75.386	1434	3121	3115									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934405.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934445.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934485.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934505.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934525.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934525.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934545.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934645.1.fna	0	80.548	2643	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934745.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934805.1.fna	0	75.321	1441	3149	3143									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934805.1.fna	0	86.244	3164	2921	2928									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934825.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934845.1.fna	0	80.207	2564	3443	3453									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005934905.1.fna	0	75.443	1434	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934905.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005934965.1.fna	0	80.207	2564	3443	3453									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935165.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935165.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935165.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935165.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935185.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935185.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935265.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935305.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935305.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935305.1.fna	0	87.751	3247	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935305.1.fna	0	87.89	3269	2779	2788									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935365.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935365.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935445.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935445.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935445.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935445.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935475.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935475.1.fna	0	86.458	3201	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935475.1.fna	0	87.854	3264	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935475.1.fna	0	88.029	3291	2779	2787									
