Table S11. Phage AMGs identified by DRAMV.												
Viral gene ID	Viral ID	Gene Pos	Start Pos	End Pos	Strandedness	Rank	KEGG ID	KEGG Hit	Auxiliary Score	Transposon	AMG Flags	AMG
IMGVR_UViG_3300029441_000398_3300029441_Ga0243753_1000148_123-66683__full-cat_1_39	IMGVR_UViG_3300029441_000398_3300029441_Ga0243753_1000148_123-66683__full-cat_1	39	"44,966"	"46,048"	-1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	2	FALSE	MK	AMG
IMGVR_UViG_3300029441_000398_3300029441_Ga0243753_1000148_123-66683__full-cat_1_41	IMGVR_UViG_3300029441_000398_3300029441_Ga0243753_1000148_123-66683__full-cat_1	41	"46,852"	"48,375"	1	C	K00854	xylulokinase [EC:2.7.1.17]	2	FALSE	M	AMG
IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2_3	IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2	3	2015	4588	-1	D			3	FALSE	MKF	AMG
IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2_10	IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2	10	9455	"10,606"	-1	D			3	FALSE	MK	AMG
IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2_12	IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2	12	"10,784"	"11,866"	-1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	3	FALSE	MK	AMG
IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2_14	IMGVR_UViG_3300029479_000219_3300029479_Ga0244137_100067_1-23104__full-cat_2	14	"12,671"	"14,194"	1	C	K00854	xylulokinase [EC:2.7.1.17]	3	FALSE	M	AMG
IMGVR_UViG_3300029710_000301_3300029710_Ga0245233_100030_102289-131962__full-cat_1_8	IMGVR_UViG_3300029710_000301_3300029710_Ga0245233_100030_102289-131962__full-cat_1	8	5025	6260	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300005295_000594_3300005295_Ga0065707_10081726_14764-55158__full-cat_1_19	IMGVR_UViG_3300005295_000594_3300005295_Ga0065707_10081726_14764-55158__full-cat_1	19	"11,997"	"12,806"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300005295_000594_3300005295_Ga0065707_10081726_14764-55158__full-cat_1_20	IMGVR_UViG_3300005295_000594_3300005295_Ga0065707_10081726_14764-55158__full-cat_1	20	"12,905"	"14,080"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300005737_000069_3300005737_Ga0076927_100686_1-39126__full-cat_1_50	IMGVR_UViG_3300005737_000069_3300005737_Ga0076927_100686_1-39126__full-cat_1	50	"33,220"	"34,947"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	MF	AMG
IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1_106	IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1	106	"84,158"	"86,104"	1	C	K09883	cobaltochelatase CobT [EC:6.6.1.2]	1	FALSE	MK	AMG
IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1_139	IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1	139	"104,519"	"105,313"	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1	FALSE	MKE	AMG
IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1_141	IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1	141	"106,474"	"107,898"	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	1	FALSE	MKE	AMG
IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1_143	IMGVR_UViG_3300007742_000427_3300007742_Ga0105758_1000029_15-173185__full-cat_1	143	"108,289"	"108,843"	1	C	K01520	dUTP pyrophosphatase [EC:3.6.1.23]	1	FALSE	M	AMG
IMGVR_UViG_3300007966_000181_3300007966_Ga0105959_100085_13540-71975__full-cat_1_25	IMGVR_UViG_3300007966_000181_3300007966_Ga0105959_100085_13540-71975__full-cat_1	25	"24,470"	"25,660"	1	C	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	1	FALSE	M	AMG
IMGVR_UViG_3300011207_000016_3300011207_Ga0120771_100037_1-31507__full-cat_1_25	IMGVR_UViG_3300011207_000016_3300011207_Ga0120771_100037_1-31507__full-cat_1	25	"17,581"	"19,068"	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300012823_000032_3300012823_Ga0160479_100013_131364-178048__full-cat_1_46	IMGVR_UViG_3300012823_000032_3300012823_Ga0160479_100013_131364-178048__full-cat_1	46	"28,360"	"29,316"	-1	C	K02078	acyl carrier protein	1	FALSE	MK	AMG
IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1_2	IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1	2	347	1591	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	MF	AMG
IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1_4	IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1	4	2820	4343	-1	C	K00854	xylulokinase [EC:2.7.1.17]	1	FALSE	MF	AMG
IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1_6	IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1	6	5156	6238	1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	1	FALSE	MK	AMG
IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1_8	IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1	8	6455	7606	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1_61	IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1	61	"43,922"	"46,495"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1_63	IMGVR_UViG_3300013946_000164_3300013946_Ga0117818_1000030_1-57123__full-cat_1	63	"47,397"	"49,571"	-1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]	2	FALSE	MKE	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_56	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	56	"58,379"	"59,359"	-1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_106	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	106	"108,389"	"109,138"	1	C	K06217	phosphate starvation-inducible protein PhoH and related proteins	1	FALSE	MK	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_111	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	111	"111,852"	"112,607"	1	D			1	FALSE	M	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_116	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	116	"116,033"	"116,824"	1	D			1	FALSE	M	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_118	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	118	"117,345"	"118,277"	1	C	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	1	FALSE	MK	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_131	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	131	"123,596"	"125,608"	1	C	"K01711,K01711"	"GDPmannose 4,6-dehydratase [EC:4.2.1.47]; GDPmannose 4,6-dehydratase [EC:4.2.1.47]"	1	FALSE	MKP	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_200	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	200	"189,952"	"190,779"	-1	C	K13472	sulfotransferase	1	FALSE	MK	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_226	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	226	"207,645"	"209,162"	1	C	K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	1	FALSE	MK	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_229	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	229	"209,963"	"210,604"	1	C	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	1	FALSE	MK	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_430	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	430	"320,148"	"320,534"	-1	C	K02437	glycine cleavage system H protein	1	FALSE	MK	AMG
IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1_450	IMGVR_UViG_3300024262_006558_3300024262_Ga0210003_1000004_1-388594__full-cat_1	450	"334,606"	"336,183"	-1	C	K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	1	FALSE	MK	AMG
IMGVR_UViG_3300026493_000706_3300026493_Ga0256786_1000085_1-40574__full-cat_1_44	IMGVR_UViG_3300026493_000706_3300026493_Ga0256786_1000085_1-40574__full-cat_1	44	"33,413"	"34,318"	-1	C	K02935	large subunit ribosomal protein L7/L12	2	FALSE	M	AMG
IMGVR_UViG_3300028181_000366_3300028181_Ga0256909_1000036_1-40574__full-cat_1_44	IMGVR_UViG_3300028181_000366_3300028181_Ga0256909_1000036_1-40574__full-cat_1	44	"33,413"	"34,318"	-1	C	K02935	large subunit ribosomal protein L7/L12	2	FALSE	M	AMG
IMGVR_UViG_3300028278_000376_3300028278_Ga0256899_1000025_1-40574__full-cat_1_44	IMGVR_UViG_3300028278_000376_3300028278_Ga0256899_1000025_1-40574__full-cat_1	44	"33,413"	"34,318"	-1	C	K02935	large subunit ribosomal protein L7/L12	2	FALSE	M	AMG
IMGVR_UViG_3300029338_000344_3300029338_Ga0243718_1000125_148-64717__full-cat_1_36	IMGVR_UViG_3300029338_000344_3300029338_Ga0243718_1000125_148-64717__full-cat_1	36	"28,894"	"30,129"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1_16	IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1	16	"13,948"	"15,219"	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1_33	IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1	33	"25,073"	"26,596"	-1	C	K00854	xylulokinase [EC:2.7.1.17]	2	FALSE	M	AMG
IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1_35	IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1	35	"27,400"	"28,482"	1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]	2	FALSE	MK	AMG
IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1_36	IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1	36	"28,516"	"29,667"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1_44	IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1	44	"36,021"	"38,594"	1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1_46	IMGVR_UViG_3300029386_000418_3300029386_Ga0243981_1000148_1-49427__full-cat_1	46	"39,473"	"41,647"	-1	C	K21636	ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]	2	FALSE	MKE	AMG
IMGVR_UViG_3300029706_000242_3300029706_Ga0245271_100002_153236-195245__full-cat_1_29	IMGVR_UViG_3300029706_000242_3300029706_Ga0245271_100002_153236-195245__full-cat_1	29	"25,761"	"27,035"	1	C	K02406	flagellin	2	FALSE	M	AMG
IMGVR_UViG_3300033553_000796_3300033553_Ga0371479_10768199_13903-54260__full-cat_1_30	IMGVR_UViG_3300033553_000796_3300033553_Ga0371479_10768199_13903-54260__full-cat_1	30	"25,046"	"27,343"	1	D			1	FALSE	MK	AMG
IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1_16	IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1	16	"15,997"	"17,106"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1_17	IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1	17	"17,103"	"17,732"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1_20	IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1	20	"19,212"	"21,242"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1_33	IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1	33	"32,271"	"34,925"	-1	C	K01537	P-type Ca2+ transporter type 2C [EC:7.2.2.10]	2	FALSE	MK	AMG
IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1_36	IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1	36	"36,744"	"38,066"	-1	D			2	FALSE	M	AMG
IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1_81	IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1	81	"75,266"	"76,825"	-1	C	"K05845,K05846"	osmoprotectant transport system substrate-binding protein; osmoprotectant transport system permease protein	2	FALSE	M	AMG
IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1_82	IMGVR_UViG_3300039379_000029_3300039379_Ga0169806_00002_148713-233116__full-cat_1	82	"76,827"	"77,957"	-1	C	K05847	osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]	2	FALSE	M	AMG
IMGVR_UViG_3300042265_000124_3300042265_Ga0451616_000591_1-33039__full-cat_1_28	IMGVR_UViG_3300042265_000124_3300042265_Ga0451616_000591_1-33039__full-cat_1	28	"20,844"	"22,334"	-1	C	K01593	aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]	2	FALSE	MK	AMG
IMGVR_UViG_3300042265_000124_3300042265_Ga0451616_000591_1-33039__full-cat_1_30	IMGVR_UViG_3300042265_000124_3300042265_Ga0451616_000591_1-33039__full-cat_1	30	"23,630"	"24,715"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300046474_000589_3300046474_Ga0495605_0000105_15536-69362__full-cat_1_13	IMGVR_UViG_3300046474_000589_3300046474_Ga0495605_0000105_15536-69362__full-cat_1	13	6760	8676	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300047174_000300_3300047174_Ga0495343_0000014_1-35736__full-cat_1_31	IMGVR_UViG_3300047174_000300_3300047174_Ga0495343_0000014_1-35736__full-cat_1	31	"27,052"	"30,414"	1	D			2	FALSE	M	AMG
IMGVR_UViG_3300048920_000644_3300048920_Ga0496117_0000334_13591-54909__full-cat_1_3	IMGVR_UViG_3300048920_000644_3300048920_Ga0496117_0000334_13591-54909__full-cat_1	3	633	2723	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	MF	AMG
IMGVR_UViG_3300048922_000463_3300048922_Ga0496119_0000155_15036-68877__full-cat_1_27	IMGVR_UViG_3300048922_000463_3300048922_Ga0496119_0000155_15036-68877__full-cat_1	27	"18,367"	"18,792"	1	C	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	2	FALSE	M	AMG
IMGVR_UViG_3300048923_000302_3300048923_Ga0496120_0000434_13957-65971__full-cat_1_27	IMGVR_UViG_3300048923_000302_3300048923_Ga0496120_0000434_13957-65971__full-cat_1	27	"18,367"	"18,792"	1	C	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	2	FALSE	M	AMG
IMGVR_UViG_3300001865_000274_3300001865_JGI2065J20421_1000033_164142-259732__full-cat_1_54	IMGVR_UViG_3300001865_000274_3300001865_JGI2065J20421_1000033_164142-259732__full-cat_1	54	"33,954"	"35,705"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	M	AMG
IMGVR_UViG_3300003773_000043_3300003773_Ga0055537_1000001_161548-281977__full-cat_1_54	IMGVR_UViG_3300003773_000043_3300003773_Ga0055537_1000001_161548-281977__full-cat_1	54	"38,561"	"40,906"	1	D			2	FALSE	MKE	AMG
IMGVR_UViG_3300003773_000043_3300003773_Ga0055537_1000001_161548-281977__full-cat_1_83	IMGVR_UViG_3300003773_000043_3300003773_Ga0055537_1000001_161548-281977__full-cat_1	83	"62,985"	"64,751"	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	2	FALSE	MK	AMG
IMGVR_UViG_3300003773_000043_3300003773_Ga0055537_1000001_161548-281977__full-cat_1_100	IMGVR_UViG_3300003773_000043_3300003773_Ga0055537_1000001_161548-281977__full-cat_1	100	"75,097"	"76,386"	-1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	FALSE	M	AMG
IMGVR_UViG_3300003775_000065_3300003775_Ga0055524_1000001_161548-281977__full-cat_1_54	IMGVR_UViG_3300003775_000065_3300003775_Ga0055524_1000001_161548-281977__full-cat_1	54	"38,561"	"40,906"	1	D			2	FALSE	MKE	AMG
IMGVR_UViG_3300003775_000065_3300003775_Ga0055524_1000001_161548-281977__full-cat_1_83	IMGVR_UViG_3300003775_000065_3300003775_Ga0055524_1000001_161548-281977__full-cat_1	83	"62,985"	"64,751"	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	2	FALSE	MK	AMG
IMGVR_UViG_3300003775_000065_3300003775_Ga0055524_1000001_161548-281977__full-cat_1_100	IMGVR_UViG_3300003775_000065_3300003775_Ga0055524_1000001_161548-281977__full-cat_1	100	"75,097"	"76,386"	-1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	FALSE	M	AMG
IMGVR_UViG_3300003784_000077_3300003784_Ga0055534_1000001_161412-281841__full-cat_1_54	IMGVR_UViG_3300003784_000077_3300003784_Ga0055534_1000001_161412-281841__full-cat_1	54	"38,561"	"40,906"	1	D			2	FALSE	MKE	AMG
IMGVR_UViG_3300003784_000077_3300003784_Ga0055534_1000001_161412-281841__full-cat_1_83	IMGVR_UViG_3300003784_000077_3300003784_Ga0055534_1000001_161412-281841__full-cat_1	83	"62,985"	"64,751"	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	2	FALSE	MK	AMG
IMGVR_UViG_3300003784_000077_3300003784_Ga0055534_1000001_161412-281841__full-cat_1_100	IMGVR_UViG_3300003784_000077_3300003784_Ga0055534_1000001_161412-281841__full-cat_1	100	"75,097"	"76,386"	-1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	FALSE	M	AMG
IMGVR_UViG_3300005043_000142_3300005043_Ga0071100_1000001_176813-230189__full-cat_1_35	IMGVR_UViG_3300005043_000142_3300005043_Ga0071100_1000001_176813-230189__full-cat_1	35	"34,090"	"34,797"	-1	D			2	FALSE	MK	AMG
IMGVR_UViG_3300007107_000299_3300007107_Ga0102632_1000048_16956-69131__full-cat_1_20	IMGVR_UViG_3300007107_000299_3300007107_Ga0102632_1000048_16956-69131__full-cat_1	20	"18,530"	"19,720"	1	C	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	1	FALSE	M	AMG
IMGVR_UViG_3300008269_000176_3300008269_Ga0114154_100122_17979-76095__full-cat_1_25	IMGVR_UViG_3300008269_000176_3300008269_Ga0114154_100122_17979-76095__full-cat_1	25	"24,471"	"25,661"	1	C	K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	1	FALSE	M	AMG
IMGVR_UViG_3300011573_000024_3300011573_Ga0120985_100015_160005-203820__full-cat_1_16	IMGVR_UViG_3300011573_000024_3300011573_Ga0120985_100015_160005-203820__full-cat_1	16	"13,150"	"15,129"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300011823_000022_3300011823_Ga0122800_100002_180010-224770__full-cat_1_51	IMGVR_UViG_3300011823_000022_3300011823_Ga0122800_100002_180010-224770__full-cat_1	51	"37,460"	"38,410"	-1	C	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	2	FALSE	M	AMG
IMGVR_UViG_3300011823_000022_3300011823_Ga0122800_100002_180010-224770__full-cat_1_53	IMGVR_UViG_3300011823_000022_3300011823_Ga0122800_100002_180010-224770__full-cat_1	53	"39,503"	"40,279"	-1	C	K12981	KDO transferase III [EC:2.4.99.-]	2	FALSE	MF	AMG
IMGVR_UViG_3300011823_000022_3300011823_Ga0122800_100002_180010-224770__full-cat_1_55	IMGVR_UViG_3300011823_000022_3300011823_Ga0122800_100002_180010-224770__full-cat_1	55	"41,572"	"43,659"	-1	C	"K02014,K16089"	iron complex outermembrane recepter protein; outer membrane receptor for ferrienterochelin and colicins	2	FALSE	MF	AMG
IMGVR_UViG_3300012974_000775_3300012974_Ga0123350_10000099_1-63551__full-cat_1_16	IMGVR_UViG_3300012974_000775_3300012974_Ga0123350_10000099_1-63551__full-cat_1	16	7148	7999	1	D			2	FALSE	MKP	AMG
IMGVR_UViG_3300012974_000775_3300012974_Ga0123350_10000099_1-63551__full-cat_1_32	IMGVR_UViG_3300012974_000775_3300012974_Ga0123350_10000099_1-63551__full-cat_1	32	"18,920"	"20,542"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	2	FALSE	M	AMG
IMGVR_UViG_3300025263_000044_3300025263_Ga0209565_1000013_162036-282465__full-cat_1_54	IMGVR_UViG_3300025263_000044_3300025263_Ga0209565_1000013_162036-282465__full-cat_1	54	"38,561"	"40,906"	1	D			2	FALSE	MKE	AMG
IMGVR_UViG_3300025263_000044_3300025263_Ga0209565_1000013_162036-282465__full-cat_1_83	IMGVR_UViG_3300025263_000044_3300025263_Ga0209565_1000013_162036-282465__full-cat_1	83	"62,985"	"64,751"	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	2	FALSE	MK	AMG
IMGVR_UViG_3300025263_000044_3300025263_Ga0209565_1000013_162036-282465__full-cat_1_100	IMGVR_UViG_3300025263_000044_3300025263_Ga0209565_1000013_162036-282465__full-cat_1	100	"75,097"	"76,386"	-1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	FALSE	M	AMG
IMGVR_UViG_3300025291_000088_3300025291_Ga0209675_1000008_161731-282160__full-cat_1_54	IMGVR_UViG_3300025291_000088_3300025291_Ga0209675_1000008_161731-282160__full-cat_1	54	"38,561"	"40,906"	1	D			2	FALSE	MKE	AMG
IMGVR_UViG_3300025291_000088_3300025291_Ga0209675_1000008_161731-282160__full-cat_1_83	IMGVR_UViG_3300025291_000088_3300025291_Ga0209675_1000008_161731-282160__full-cat_1	83	"62,985"	"64,751"	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	2	FALSE	MK	AMG
IMGVR_UViG_3300025291_000088_3300025291_Ga0209675_1000008_161731-282160__full-cat_1_100	IMGVR_UViG_3300025291_000088_3300025291_Ga0209675_1000008_161731-282160__full-cat_1	100	"75,097"	"76,386"	-1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	FALSE	M	AMG
IMGVR_UViG_3300025295_000105_3300025295_Ga0209564_1000020_161732-282161__full-cat_1_54	IMGVR_UViG_3300025295_000105_3300025295_Ga0209564_1000020_161732-282161__full-cat_1	54	"38,561"	"40,906"	1	D			2	FALSE	MKE	AMG
IMGVR_UViG_3300025295_000105_3300025295_Ga0209564_1000020_161732-282161__full-cat_1_83	IMGVR_UViG_3300025295_000105_3300025295_Ga0209564_1000020_161732-282161__full-cat_1	83	"62,985"	"64,751"	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	2	FALSE	MK	AMG
IMGVR_UViG_3300025295_000105_3300025295_Ga0209564_1000020_161732-282161__full-cat_1_100	IMGVR_UViG_3300025295_000105_3300025295_Ga0209564_1000020_161732-282161__full-cat_1	100	"75,097"	"76,386"	-1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	FALSE	M	AMG
IMGVR_UViG_3300025299_000101_3300025299_Ga0209256_1000017_161731-282160__full-cat_1_54	IMGVR_UViG_3300025299_000101_3300025299_Ga0209256_1000017_161731-282160__full-cat_1	54	"38,561"	"40,906"	1	D			2	FALSE	MKE	AMG
IMGVR_UViG_3300025299_000101_3300025299_Ga0209256_1000017_161731-282160__full-cat_1_83	IMGVR_UViG_3300025299_000101_3300025299_Ga0209256_1000017_161731-282160__full-cat_1	83	"62,985"	"64,751"	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]	2	FALSE	MK	AMG
IMGVR_UViG_3300025299_000101_3300025299_Ga0209256_1000017_161731-282160__full-cat_1_100	IMGVR_UViG_3300025299_000101_3300025299_Ga0209256_1000017_161731-282160__full-cat_1	100	"75,097"	"76,386"	-1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	FALSE	M	AMG
IMGVR_UViG_3300028326_000313_3300028326_Ga0268263_1000075_162292-257882__full-cat_1_54	IMGVR_UViG_3300028326_000313_3300028326_Ga0268263_1000075_162292-257882__full-cat_1	54	"33,954"	"35,705"	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	1	FALSE	M	AMG
IMGVR_UViG_3300029867_000025_3300029867_Ga0311390_10001_176847-230223__full-cat_1_35	IMGVR_UViG_3300029867_000025_3300029867_Ga0311390_10001_176847-230223__full-cat_1	35	"34,090"	"34,797"	-1	D			2	FALSE	MK	AMG
